Año,ID_MUNICIPIO,Municipio,Concepto,Valor
2019,6,Arizpe,17000 Pago de estímulos a servidores públicos,562800
2019,6,Arizpe,"21000 Materiales de administración, emisión de documentos y artículos oficiales",226097
2019,6,Arizpe,22000 Alimentos y utensilios,27037
2019,6,Arizpe,24000 Materiales y artículos de construcción y de reparación,257666
2019,6,Arizpe,"25000 Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",17152
2019,6,Arizpe,"26000 Combustibles, lubricantes y aditivos",2050253
2019,6,Arizpe,"27000 Vestuario, blancos, prendas de protección y artículos deportivos",49299
2019,6,Arizpe,28000 Materiales y suministros para seguridad,8460
2019,6,Arizpe,"29000 Herramientas, refacciones y accesorios menores",44886
2019,6,Arizpe,31000 Servicios básicos,2515617
2019,6,Arizpe,32000 Servicios de arrendamiento,236902
2019,6,Arizpe,"33000 Servicios profesionales, científicos, técnicos y otros servicios",613123
2019,6,Arizpe,"34000 Servicios financieros, bancarios y comerciales",94296
2019,6,Arizpe,"35000 Servicios de instalación, reparación, mantenimiento y conservación",1504138
2019,6,Arizpe,36000 Servicios de comunicación social y publicidad,22040
2019,6,Arizpe,37000 Servicios de traslado y viáticos,224691
2019,6,Arizpe,38000 Servicios oficiales,472189
2019,6,Arizpe,39000 Otros servicios generales,276148
2019,6,Arizpe,41000 Transferencias internas y asignaciones al sector público,592338
2019,6,Arizpe,43000 Subsidios y subvenciones,NA
2019,6,Arizpe,44000 Ayudas sociales,1013446
2019,6,Arizpe,45000 Pensiones y jubilaciones,NA
2019,6,Arizpe,51000 Mobiliario y equipo de administración,96142
2019,6,Arizpe,52000 Mobiliario y equipo educacional y recreativo,9771
2019,6,Arizpe,54000 Vehículos y equipo de transporte,220000
2019,6,Arizpe,55000 Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,NA
2019,6,Arizpe,"56000 Maquinaria, otros equipos y herramientas",264696
2019,6,Arizpe,57000 Activos biológicos,NA
2019,6,Arizpe,58000 Bienes inmuebles,NA
2019,6,Arizpe,59000 Activos intangibles,12600
2019,6,Arizpe,61000 Obra pública en bienes de dominio público,2535121
2019,6,Arizpe,62000 Obra pública en bienes propios,1202367
2019,6,Arizpe,63000 Proyectos productivos y acciones de fomento,NA
2019,6,Arizpe,71000 Inversiones para el fomento de actividades productivas,NA
2019,6,Arizpe,79000 Provisiones para contingencias y otras erogaciones especiales,NA
2019,6,Arizpe,91000 Amortización de la deuda pública,NA
2019,6,Arizpe,92000 Intereses de la deuda pública,120636
2019,6,Arizpe,93000 Comisiones de la deuda pública,NA
2019,6,Arizpe,94000 Gastos de la deuda pública,NA
2019,6,Arizpe,99000 Adeudos de ejercicios fiscales anteriores (ADEFAS),NA
2019,6,Arizpe,  Egresos diversos,NA
2019,7,Atil,11000 Remuneraciones al personal,2999228
2019,7,Atil,13000 Remuneraciones adicionales y especiales,723100
2019,7,Atil,14000 Seguridad social,332490
2019,7,Atil,15000 Otras prestaciones sociales y económicas,267602
2019,7,Atil,16000 Previsiones,NA
2019,7,Atil,17000 Pago de estímulos a servidores públicos,24000
2019,7,Atil,"21000 Materiales de administración, emisión de documentos y artículos oficiales",246262
2019,7,Atil,22000 Alimentos y utensilios,3954
2019,7,Atil,24000 Materiales y artículos de construcción y de reparación,NA
2019,7,Atil,"25000 Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",NA
2019,7,Atil,"26000 Combustibles, lubricantes y aditivos",1273122
2019,7,Atil,"27000 Vestuario, blancos, prendas de protección y artículos deportivos",1208
2019,7,Atil,28000 Materiales y suministros para seguridad,NA
2019,7,Atil,"29000 Herramientas, refacciones y accesorios menores",3533
2019,7,Atil,31000 Servicios básicos,618258
2019,7,Atil,32000 Servicios de arrendamiento,NA
2019,7,Atil,"33000 Servicios profesionales, científicos, técnicos y otros servicios",NA
2019,7,Atil,"34000 Servicios financieros, bancarios y comerciales",30016
2019,7,Atil,"35000 Servicios de instalación, reparación, mantenimiento y conservación",2624960
2019,7,Atil,36000 Servicios de comunicación social y publicidad,6480
2019,7,Atil,37000 Servicios de traslado y viáticos,62897
2019,7,Atil,38000 Servicios oficiales,83875
2019,7,Atil,39000 Otros servicios generales,59264
2019,7,Atil,41000 Transferencias internas y asignaciones al sector público,1023543
2019,7,Atil,43000 Subsidios y subvenciones,NA
2019,7,Atil,44000 Ayudas sociales,10000
2019,7,Atil,45000 Pensiones y jubilaciones,NA
2019,7,Atil,51000 Mobiliario y equipo de administración,23302
2019,7,Atil,52000 Mobiliario y equipo educacional y recreativo,NA
2019,7,Atil,54000 Vehículos y equipo de transporte,NA
2019,7,Atil,55000 Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,NA
2019,7,Atil,"56000 Maquinaria, otros equipos y herramientas",NA
2019,7,Atil,57000 Activos biológicos,NA
2019,7,Atil,58000 Bienes inmuebles,NA
2019,7,Atil,59000 Activos intangibles,NA
2019,7,Atil,61000 Obra pública en bienes de dominio público,1757958
2019,7,Atil,62000 Obra pública en bienes propios,325384
2019,7,Atil,63000 Proyectos productivos y acciones de fomento,NA
2019,7,Atil,71000 Inversiones para el fomento de actividades productivas,NA
2019,7,Atil,79000 Provisiones para contingencias y otras erogaciones especiales,NA
2019,7,Atil,91000 Amortización de la deuda pública,NA
2019,7,Atil,92000 Intereses de la deuda pública,NA
2019,7,Atil,93000 Comisiones de la deuda pública,NA
2019,7,Atil,94000 Gastos de la deuda pública,NA
2019,7,Atil,99000 Adeudos de ejercicios fiscales anteriores (ADEFAS),NA
2019,7,Atil,  Egresos diversos,NA
2019,8,Bacadéhuachi,11000 Remuneraciones al personal,3982605
2019,8,Bacadéhuachi,13000 Remuneraciones adicionales y especiales,1004352
2019,8,Bacadéhuachi,14000 Seguridad social,54279
2019,8,Bacadéhuachi,15000 Otras prestaciones sociales y económicas,NA
2019,8,Bacadéhuachi,16000 Previsiones,NA
2019,8,Bacadéhuachi,17000 Pago de estímulos a servidores públicos,NA
2019,8,Bacadéhuachi,"21000 Materiales de administración, emisión de documentos y artículos oficiales",96951
2019,8,Bacadéhuachi,22000 Alimentos y utensilios,236661
2019,8,Bacadéhuachi,24000 Materiales y artículos de construcción y de reparación,181093
2019,8,Bacadéhuachi,"25000 Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",NA
2019,8,Bacadéhuachi,"26000 Combustibles, lubricantes y aditivos",1452821
2019,8,Bacadéhuachi,"27000 Vestuario, blancos, prendas de protección y artículos deportivos",8143
2019,8,Bacadéhuachi,28000 Materiales y suministros para seguridad,NA
2019,8,Bacadéhuachi,"29000 Herramientas, refacciones y accesorios menores",439795
2019,8,Bacadéhuachi,31000 Servicios básicos,712450
2019,8,Bacadéhuachi,32000 Servicios de arrendamiento,447416
2019,8,Bacadéhuachi,"33000 Servicios profesionales, científicos, técnicos y otros servicios",25080
2019,8,Bacadéhuachi,"34000 Servicios financieros, bancarios y comerciales",110300
2019,8,Bacadéhuachi,"35000 Servicios de instalación, reparación, mantenimiento y conservación",656271
2019,8,Bacadéhuachi,36000 Servicios de comunicación social y publicidad,NA
2019,8,Bacadéhuachi,37000 Servicios de traslado y viáticos,308416
2019,8,Bacadéhuachi,38000 Servicios oficiales,461721
2019,8,Bacadéhuachi,39000 Otros servicios generales,25657
2019,8,Bacadéhuachi,41000 Transferencias internas y asignaciones al sector público,418991
2019,8,Bacadéhuachi,43000 Subsidios y subvenciones,NA
2019,8,Bacadéhuachi,44000 Ayudas sociales,615475
2019,8,Bacadéhuachi,45000 Pensiones y jubilaciones,132230
2019,8,Bacadéhuachi,51000 Mobiliario y equipo de administración,38683
2019,8,Bacadéhuachi,52000 Mobiliario y equipo educacional y recreativo,NA
2019,8,Bacadéhuachi,54000 Vehículos y equipo de transporte,NA
2019,8,Bacadéhuachi,55000 Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,NA
2019,8,Bacadéhuachi,"56000 Maquinaria, otros equipos y herramientas",NA
2019,8,Bacadéhuachi,57000 Activos biológicos,NA
2019,8,Bacadéhuachi,58000 Bienes inmuebles,NA
2019,8,Bacadéhuachi,59000 Activos intangibles,NA
2019,8,Bacadéhuachi,61000 Obra pública en bienes de dominio público,1409853
2019,8,Bacadéhuachi,62000 Obra pública en bienes propios,NA
2019,8,Bacadéhuachi,63000 Proyectos productivos y acciones de fomento,NA
2019,8,Bacadéhuachi,71000 Inversiones para el fomento de actividades productivas,NA
2019,8,Bacadéhuachi,79000 Provisiones para contingencias y otras erogaciones especiales,NA
2019,8,Bacadéhuachi,91000 Amortización de la deuda pública,NA
2019,8,Bacadéhuachi,92000 Intereses de la deuda pública,NA
2019,8,Bacadéhuachi,93000 Comisiones de la deuda pública,NA
2019,8,Bacadéhuachi,94000 Gastos de la deuda pública,NA
2019,8,Bacadéhuachi,99000 Adeudos de ejercicios fiscales anteriores (ADEFAS),NA
2019,8,Bacadéhuachi,  Egresos diversos,NA
2019,9,Bacanora,11000 Remuneraciones al personal,4554254
2019,9,Bacanora,13000 Remuneraciones adicionales y especiales,1047355
2019,9,Bacanora,14000 Seguridad social,707306
2019,9,Bacanora,15000 Otras prestaciones sociales y económicas,60580
2019,9,Bacanora,16000 Previsiones,NA
2019,9,Bacanora,17000 Pago de estímulos a servidores públicos,51021
2019,9,Bacanora,"21000 Materiales de administración, emisión de documentos y artículos oficiales",80329
2019,9,Bacanora,22000 Alimentos y utensilios,59336
2019,9,Bacanora,24000 Materiales y artículos de construcción y de reparación,3103
2019,9,Bacanora,"25000 Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",NA
2019,9,Bacanora,"26000 Combustibles, lubricantes y aditivos",897573
2019,9,Bacanora,"27000 Vestuario, blancos, prendas de protección y artículos deportivos",21895
2019,9,Bacanora,28000 Materiales y suministros para seguridad,NA
2019,9,Bacanora,"29000 Herramientas, refacciones y accesorios menores",71267
2019,9,Bacanora,31000 Servicios básicos,827104
2019,9,Bacanora,32000 Servicios de arrendamiento,184632
2019,9,Bacanora,"33000 Servicios profesionales, científicos, técnicos y otros servicios",270138
2019,9,Bacanora,"34000 Servicios financieros, bancarios y comerciales",28508
2019,9,Bacanora,"35000 Servicios de instalación, reparación, mantenimiento y conservación",590912
2019,9,Bacanora,36000 Servicios de comunicación social y publicidad,NA
2019,9,Bacanora,37000 Servicios de traslado y viáticos,156102
2019,9,Bacanora,38000 Servicios oficiales,500558
2019,9,Bacanora,39000 Otros servicios generales,35996
2019,9,Bacanora,41000 Transferencias internas y asignaciones al sector público,116795
2019,9,Bacanora,43000 Subsidios y subvenciones,35379
2019,9,Bacanora,44000 Ayudas sociales,318984
2019,9,Bacanora,45000 Pensiones y jubilaciones,NA
2019,9,Bacanora,51000 Mobiliario y equipo de administración,NA
2019,9,Bacanora,52000 Mobiliario y equipo educacional y recreativo,NA
2019,9,Bacanora,54000 Vehículos y equipo de transporte,NA
2019,9,Bacanora,55000 Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,NA
2019,9,Bacanora,"56000 Maquinaria, otros equipos y herramientas",NA
2019,9,Bacanora,57000 Activos biológicos,NA
2019,9,Bacanora,58000 Bienes inmuebles,NA
2019,9,Bacanora,59000 Activos intangibles,NA
2019,9,Bacanora,61000 Obra pública en bienes de dominio público,1899123
2019,9,Bacanora,62000 Obra pública en bienes propios,1405071
2019,9,Bacanora,63000 Proyectos productivos y acciones de fomento,NA
2019,9,Bacanora,71000 Inversiones para el fomento de actividades productivas,NA
2019,9,Bacanora,79000 Provisiones para contingencias y otras erogaciones especiales,NA
2019,9,Bacanora,91000 Amortización de la deuda pública,NA
2019,9,Bacanora,92000 Intereses de la deuda pública,140903
2019,9,Bacanora,93000 Comisiones de la deuda pública,NA
2019,9,Bacanora,94000 Gastos de la deuda pública,NA
2019,9,Bacanora,99000 Adeudos de ejercicios fiscales anteriores (ADEFAS),NA
2019,9,Bacanora,  Egresos diversos,NA
2019,10,Bacerac,11000 Remuneraciones al personal,4392121
2019,10,Bacerac,13000 Remuneraciones adicionales y especiales,334231
2019,10,Bacerac,14000 Seguridad social,35271
2019,10,Bacerac,15000 Otras prestaciones sociales y económicas,NA
2019,10,Bacerac,16000 Previsiones,NA
2019,10,Bacerac,17000 Pago de estímulos a servidores públicos,NA
2019,10,Bacerac,"21000 Materiales de administración, emisión de documentos y artículos oficiales",224192
2019,10,Bacerac,22000 Alimentos y utensilios,19859
2019,10,Bacerac,24000 Materiales y artículos de construcción y de reparación,185268
2019,10,Bacerac,"25000 Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",NA
2019,10,Bacerac,"26000 Combustibles, lubricantes y aditivos",1281411
2019,10,Bacerac,"27000 Vestuario, blancos, prendas de protección y artículos deportivos",60318
2019,10,Bacerac,28000 Materiales y suministros para seguridad,24440
2019,10,Bacerac,"29000 Herramientas, refacciones y accesorios menores",NA
2019,10,Bacerac,31000 Servicios básicos,1078695
2019,10,Bacerac,32000 Servicios de arrendamiento,141749
2019,10,Bacerac,"33000 Servicios profesionales, científicos, técnicos y otros servicios",349720
2019,10,Bacerac,"34000 Servicios financieros, bancarios y comerciales",79931
2019,10,Bacerac,"35000 Servicios de instalación, reparación, mantenimiento y conservación",1044810
2019,10,Bacerac,36000 Servicios de comunicación social y publicidad,18910
2019,10,Bacerac,37000 Servicios de traslado y viáticos,552757
2019,10,Bacerac,38000 Servicios oficiales,931927
2019,10,Bacerac,39000 Otros servicios generales,NA
2019,10,Bacerac,41000 Transferencias internas y asignaciones al sector público,685285
2019,10,Bacerac,43000 Subsidios y subvenciones,NA
2019,10,Bacerac,44000 Ayudas sociales,708070
2019,10,Bacerac,45000 Pensiones y jubilaciones,NA
2019,10,Bacerac,51000 Mobiliario y equipo de administración,45988
2019,10,Bacerac,52000 Mobiliario y equipo educacional y recreativo,NA
2019,10,Bacerac,54000 Vehículos y equipo de transporte,NA
2019,10,Bacerac,55000 Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,NA
2019,10,Bacerac,"56000 Maquinaria, otros equipos y herramientas",24300
2019,10,Bacerac,57000 Activos biológicos,NA
2019,10,Bacerac,58000 Bienes inmuebles,NA
2019,10,Bacerac,59000 Activos intangibles,NA
2019,10,Bacerac,61000 Obra pública en bienes de dominio público,2068574
2019,10,Bacerac,62000 Obra pública en bienes propios,NA
2019,10,Bacerac,63000 Proyectos productivos y acciones de fomento,NA
2019,10,Bacerac,71000 Inversiones para el fomento de actividades productivas,NA
2019,10,Bacerac,79000 Provisiones para contingencias y otras erogaciones especiales,NA
2019,10,Bacerac,91000 Amortización de la deuda pública,NA
2019,10,Bacerac,92000 Intereses de la deuda pública,94206
2019,10,Bacerac,93000 Comisiones de la deuda pública,NA
