Año,ent,entidad,indicador,tipo,porcentaje,miles_de_personas
2018,19,Nuevo León,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,2.4,131245
2018,19,Nuevo León,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,12.5,687633
2018,19,Nuevo León,Población con al menos una carencia social,Privación social,44.7,2461238
2018,19,Nuevo León,Población con al menos tres carencias sociales,Privación social,5.7,311024
2018,19,Nuevo León,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,4.2,232955
2018,19,Nuevo León,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,31.3,1724376
2018,20,Oaxaca,Población en situación de pobreza,Pobreza,64.3,2575335
2018,20,Oaxaca,Población en situación de pobreza moderada,Pobreza,42.6,1707077
2018,20,Oaxaca,Población en situación de pobreza extrema,Pobreza,21.7,868258
2018,20,Oaxaca,Población vulnerable por carencias sociales,Pobreza,23.4,936552
2018,20,Oaxaca,Población vulnerable por ingresos,Pobreza,2.9,116572
2018,20,Oaxaca,Población no pobre y no vulnerable,Pobreza,9.4,374489
2018,20,Oaxaca,Rezago educativo,Carencia social,29.6,1183985
2018,20,Oaxaca,Carencia por acceso a los servicios de salud,Carencia social,16.3,650739
2018,20,Oaxaca,Carencia por acceso a la seguridad social,Carencia social,78.3,3132898
2018,20,Oaxaca,Carencia por calidad y espacios de la vivienda,Carencia social,25.1,1005308
2018,20,Oaxaca,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,58.3,2332792
2018,20,Oaxaca,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,32,1281055
2018,20,Oaxaca,Población con al menos una carencia social,Privación social,87.7,3511887
2018,20,Oaxaca,Población con al menos tres carencias sociales,Privación social,48.6,1945535
2018,20,Oaxaca,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,30.4,1218175
2018,20,Oaxaca,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,67.2,2691907
2018,21,Puebla,Población en situación de pobreza,Pobreza,58,3756308
2018,21,Puebla,Población en situación de pobreza moderada,Pobreza,49.9,3231405
2018,21,Puebla,Población en situación de pobreza extrema,Pobreza,8.1,524903
2018,21,Puebla,Población vulnerable por carencias sociales,Pobreza,22.2,1437301
2018,21,Puebla,Población vulnerable por ingresos,Pobreza,6.3,409609
2018,21,Puebla,Población no pobre y no vulnerable,Pobreza,13.5,872121
2018,21,Puebla,Rezago educativo,Carencia social,21.3,1380136
2018,21,Puebla,Carencia por acceso a los servicios de salud,Carencia social,20.8,1347098
2018,21,Puebla,Carencia por acceso a la seguridad social,Carencia social,70.6,4573492
2018,21,Puebla,Carencia por calidad y espacios de la vivienda,Carencia social,11.7,754847
2018,21,Puebla,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,26.5,1715134
2018,21,Puebla,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,24.5,1586607
2018,21,Puebla,Población con al menos una carencia social,Privación social,80.2,5193609
2018,21,Puebla,Población con al menos tres carencias sociales,Privación social,26.6,1724760
2018,21,Puebla,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,17.8,1151370
2018,21,Puebla,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,64.3,4165917
2018,22,Querétaro,Población en situación de pobreza,Pobreza,26.4,604477
2018,22,Querétaro,Población en situación de pobreza moderada,Pobreza,24.7,566236
2018,22,Querétaro,Población en situación de pobreza extrema,Pobreza,1.7,38241
2018,22,Querétaro,Población vulnerable por carencias sociales,Pobreza,34.8,797787
2018,22,Querétaro,Población vulnerable por ingresos,Pobreza,7.1,162245
2018,22,Querétaro,Población no pobre y no vulnerable,Pobreza,31.7,727480
2018,22,Querétaro,Rezago educativo,Carencia social,17.5,400073
2018,22,Querétaro,Carencia por acceso a los servicios de salud,Carencia social,11.8,271248
2018,22,Querétaro,Carencia por acceso a la seguridad social,Carencia social,45.9,1051905
2018,22,Querétaro,Carencia por calidad y espacios de la vivienda,Carencia social,8.5,194354
2018,22,Querétaro,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,12.7,290497
2018,22,Querétaro,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,15.2,347491
2018,22,Querétaro,Población con al menos una carencia social,Privación social,61.2,1402264
2018,22,Querétaro,Población con al menos tres carencias sociales,Privación social,12.2,280204
2018,22,Querétaro,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,5.1,115918
2018,22,Querétaro,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,33.5,766722
2018,23,Quintana Roo,Población en situación de pobreza,Pobreza,30.2,546371
2018,23,Quintana Roo,Población en situación de pobreza moderada,Pobreza,26.4,477366
2018,23,Quintana Roo,Población en situación de pobreza extrema,Pobreza,3.8,69005
2018,23,Quintana Roo,Población vulnerable por carencias sociales,Pobreza,34.8,630159
2018,23,Quintana Roo,Población vulnerable por ingresos,Pobreza,5.9,106633
2018,23,Quintana Roo,Población no pobre y no vulnerable,Pobreza,29.1,526488
2018,23,Quintana Roo,Rezago educativo,Carencia social,17,307226
2018,23,Quintana Roo,Carencia por acceso a los servicios de salud,Carencia social,15.6,282924
2018,23,Quintana Roo,Carencia por acceso a la seguridad social,Carencia social,44,796366
2018,23,Quintana Roo,Carencia por calidad y espacios de la vivienda,Carencia social,21,379832
2018,23,Quintana Roo,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,21.8,394184
2018,23,Quintana Roo,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,20,361058
2018,23,Quintana Roo,Población con al menos una carencia social,Privación social,65,1176530
2018,23,Quintana Roo,Población con al menos tres carencias sociales,Privación social,21.2,382969
2018,23,Quintana Roo,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,7.1,129287
2018,23,Quintana Roo,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,36.1,653004
2018,24,San Luis Potosí,Población en situación de pobreza,Pobreza,42.1,1179514
2018,24,San Luis Potosí,Población en situación de pobreza moderada,Pobreza,35.3,990869
2018,24,San Luis Potosí,Población en situación de pobreza extrema,Pobreza,6.7,188645
2018,24,San Luis Potosí,Población vulnerable por carencias sociales,Pobreza,26.2,734084
2018,24,San Luis Potosí,Población vulnerable por ingresos,Pobreza,7.5,209856
2018,24,San Luis Potosí,Población no pobre y no vulnerable,Pobreza,24.3,680362
2018,24,San Luis Potosí,Rezago educativo,Carencia social,19.7,551878
2018,24,San Luis Potosí,Carencia por acceso a los servicios de salud,Carencia social,9,251154
2018,24,San Luis Potosí,Carencia por acceso a la seguridad social,Carencia social,52.6,1475029
2018,24,San Luis Potosí,Carencia por calidad y espacios de la vivienda,Carencia social,8.6,240388
2018,24,San Luis Potosí,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,26.4,740434
2018,24,San Luis Potosí,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,17.8,500480
2018,24,San Luis Potosí,Población con al menos una carencia social,Privación social,68.2,1913598
2018,24,San Luis Potosí,Población con al menos tres carencias sociales,Privación social,17.9,501156
2018,24,San Luis Potosí,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,14.7,411815
2018,24,San Luis Potosí,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,49.6,1389370
2018,25,Sinaloa,Población en situación de pobreza,Pobreza,31,927958
2018,25,Sinaloa,Población en situación de pobreza moderada,Pobreza,28.8,862326
2018,25,Sinaloa,Población en situación de pobreza extrema,Pobreza,2.2,65632
2018,25,Sinaloa,Población vulnerable por carencias sociales,Pobreza,31.7,948248
2018,25,Sinaloa,Población vulnerable por ingresos,Pobreza,7,209008
2018,25,Sinaloa,Población no pobre y no vulnerable,Pobreza,30.4,909720
2018,25,Sinaloa,Rezago educativo,Carencia social,17.9,536636
2018,25,Sinaloa,Carencia por acceso a los servicios de salud,Carencia social,13.2,394144
2018,25,Sinaloa,Carencia por acceso a la seguridad social,Carencia social,41.7,1247981
2018,25,Sinaloa,Carencia por calidad y espacios de la vivienda,Carencia social,8.5,254648
2018,25,Sinaloa,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,14.9,446781
2018,25,Sinaloa,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,24.8,744147
2018,25,Sinaloa,Población con al menos una carencia social,Privación social,62.6,1876206
2018,25,Sinaloa,Población con al menos tres carencias sociales,Privación social,15.5,463941
2018,25,Sinaloa,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,5.3,157337
2018,25,Sinaloa,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,38,1136966
2018,26,Sonora,Población en situación de pobreza,Pobreza,26.7,774209
2018,26,Sonora,Población en situación de pobreza moderada,Pobreza,24.4,709532
2018,26,Sonora,Población en situación de pobreza extrema,Pobreza,2.2,64677
2018,26,Sonora,Población vulnerable por carencias sociales,Pobreza,28.9,839842
2018,26,Sonora,Población vulnerable por ingresos,Pobreza,9.1,264984
2018,26,Sonora,Población no pobre y no vulnerable,Pobreza,35.3,1024537
2018,26,Sonora,Rezago educativo,Carencia social,14,407632
2018,26,Sonora,Carencia por acceso a los servicios de salud,Carencia social,12.6,366815
2018,26,Sonora,Carencia por acceso a la seguridad social,Carencia social,35.6,1034797
2018,26,Sonora,Carencia por calidad y espacios de la vivienda,Carencia social,8.6,250748
2018,26,Sonora,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,10.7,311351
2018,26,Sonora,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,22.1,641774
2018,26,Sonora,Población con al menos una carencia social,Privación social,55.6,1614051
2018,26,Sonora,Población con al menos tres carencias sociales,Privación social,12.7,368709
2018,26,Sonora,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,5.8,168894
2018,26,Sonora,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,35.8,1039193
2018,27,Tabasco,Población en situación de pobreza,Pobreza,56.4,1333182
2018,27,Tabasco,Población en situación de pobreza moderada,Pobreza,44.3,1047699
2018,27,Tabasco,Población en situación de pobreza extrema,Pobreza,12.1,285483
2018,27,Tabasco,Población vulnerable por carencias sociales,Pobreza,27.9,660289
2018,27,Tabasco,Población vulnerable por ingresos,Pobreza,3.3,78243
2018,27,Tabasco,Población no pobre y no vulnerable,Pobreza,12.4,294124
2018,27,Tabasco,Rezago educativo,Carencia social,18,426266
2018,27,Tabasco,Carencia por acceso a los servicios de salud,Carencia social,12.6,299220
2018,27,Tabasco,Carencia por acceso a la seguridad social,Carencia social,63.2,1495509
2018,27,Tabasco,Carencia por calidad y espacios de la vivienda,Carencia social,12.3,290581
2018,27,Tabasco,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,46,1088407
2018,27,Tabasco,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,50,1183520
2018,27,Tabasco,Población con al menos una carencia social,Privación social,84.3,1993471
2018,27,Tabasco,Población con al menos tres carencias sociales,Privación social,37.8,893708
2018,27,Tabasco,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,19.5,462425
2018,27,Tabasco,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,59.7,1411425
2018,28,Tamaulipas,Población en situación de pobreza,Pobreza,34.5,1205380
2018,28,Tamaulipas,Población en situación de pobreza moderada,Pobreza,31.6,1100959
2018,28,Tamaulipas,Población en situación de pobreza extrema,Pobreza,3,104421
2018,28,Tamaulipas,Población vulnerable por carencias sociales,Pobreza,23.2,808710
2018,28,Tamaulipas,Población vulnerable por ingresos,Pobreza,13.9,484038
2018,28,Tamaulipas,Población no pobre y no vulnerable,Pobreza,28.4,990991
2018,28,Tamaulipas,Rezago educativo,Carencia social,16.1,561264
2018,28,Tamaulipas,Carencia por acceso a los servicios de salud,Carencia social,12,418053
2018,28,Tamaulipas,Carencia por acceso a la seguridad social,Carencia social,39.6,1382662
2018,28,Tamaulipas,Carencia por calidad y espacios de la vivienda,Carencia social,7.7,268473
2018,28,Tamaulipas,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,8.9,310203
2018,28,Tamaulipas,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,17.4,605580
2018,28,Tamaulipas,Población con al menos una carencia social,Privación social,57.7,2014090
2018,28,Tamaulipas,Población con al menos tres carencias sociales,Privación social,10.5,365052
2018,28,Tamaulipas,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,11.9,416793
2018,28,Tamaulipas,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,48.4,1689418
2018,29,Tlaxcala,Población en situación de pobreza,Pobreza,51,664832
